FaceStream2, version: 1.6.0
Unknown argument: "2"
I0621 18:56:46.274150  5746 Tracker.cpp:590] minScoreOfSending      : 0.5187
I0621 18:56:46.274315  5746 Tracker.cpp:591] sendMode               : 0
I0621 18:56:46.274322  5746 Tracker.cpp:592] detectorStep           : 0
I0621 18:56:46.274324  5746 Tracker.cpp:593] minDetection           : 40
I0621 18:56:46.274327  5746 Tracker.cpp:594] detectorThreshs        : 0.5140.150.862
I0621 18:56:46.274333  5746 Tracker.cpp:595] scaleFactor            : 0.58
I0621 18:56:46.274336  5746 Tracker.cpp:597] numberOfFramesToIgnore : 36
I0621 18:56:46.274339  5746 Tracker.cpp:599] timePeriod             : 10
I0621 18:56:46.274343  5746 Tracker.cpp:600] timePeriod is repeat   : 0
I0621 18:56:46.274348  5746 Tracker.cpp:601] sendWarpingImage       : 1
I0621 18:56:46.274349  5746 Tracker.cpp:603] drawFacePoints         : 0
I0621 18:56:46.274353  5746 Tracker.cpp:604] showTrackerDet         : 0
I0621 18:56:46.274355  5746 Tracker.cpp:605] useFrg                 : 1
I0621 18:56:46.274358  5746 Tracker.cpp:607] dataPath               : ./data/
I0621 18:56:46.274360  5746 Tracker.cpp:608] log severity level     : 0
I0621 18:56:46.274363  5746 Tracker.cpp:609] log mode               : 2
I0621 18:56:46.274365  5746 Tracker.cpp:611] head-pose-estimator    : LNET
[21.06.2018 18:56:46] [Info]  [createFaceEngine] Creating FaceEngine Full
[0m[18:56:46.027][32m[flower][39m Initializing TBB task scheduler with 4 workers[0m
[0m[18:56:46.028][32m[flower][39m Initializing TBB task scheduler with 12 workers[0m
[HeadPoseEstimator] model loaded: ./data//angle_estimation_flwr_avx2.plan
I0621 18:56:46.299983  5746 Player.cpp:253] Start of the tracking process.
Input #0, rtsp, from 'rtsp://root:root@10.0.6.53:554/axis-media/media.amp':
  Metadata:
    title           : Session streamed with GStreamer
I0621 18:57:18.081018  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.099589  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.146847  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.168328  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.175721  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.203519  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.240398  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.250097  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.275583  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.310070  5789 FaceTracker.cpp:279] Frame 1266 new detection Track 2: x=1827 y=465 w=90  h=186 score=0.218
I0621 18:57:18.310129  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.314316  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.329918  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.334262  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.359930  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.364491  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.370085  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.374545  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.400249  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.404844  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.430474  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.436115  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.452258  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.457761  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.473840  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.480607  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.496640  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.502007  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.528167  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.533231  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.559379  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.565165  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.571269  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.577975  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.594077  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.599328  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.635514  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.641803  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.657824  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.663727  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.669728  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.674224  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.700381  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.705183  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.731284  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.738627  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.755759  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.762657  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.769305  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.773959  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.800714  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.805526  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.831482  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.836328  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.853740  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.859561  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.876902  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.910333  5789 FaceTracker.cpp:279] Frame 1290 new detection Track 2: x=1812 y=462 w=105 h=192 score=0.182
I0621 18:57:18.910410  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.914484  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.939362  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.944950  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.949967  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.955797  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.980759  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.985796  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:18.990641  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.994521  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.039499  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.045205  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.052829  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.058843  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.076551  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.084090  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.101810  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.107745  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.145519  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.154332  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.163319  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.171422  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.197305  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.201143  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.205905  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.209822  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.234688  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.238920  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.243978  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.247669  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.272536  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.278215  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.283090  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.287096  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.332257  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.338505  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.353905  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.358757  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.374148  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.378201  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.393097  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.396948  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.432034  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.437353  5789 FaceTracker.cpp:101] Track 2 wasn't updated
I0621 18:57:19.453459  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.468549  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.503317  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.539552  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.557859  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.584738  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.602560  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.639083  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.658222  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.675024  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.700955  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.736683  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.755664  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.773829  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.801060  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.838973  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.856353  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.883468  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.900594  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.935838  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.961966  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.978440  5789 Tracker.cpp:384] Full detection.
I0621 18:57:19.995352  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.032470  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.048197  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.072547  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.088752  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.143239  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.149521  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.175662  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.191364  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.237186  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.263840  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.281252  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.298597  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.334656  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.354806  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.385078  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.400873  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.436466  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.463631  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.479883  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.497151  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.535130  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.554802  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.582213  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.598481  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.634804  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.649963  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.675102  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.691298  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.746387  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.751318  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.777081  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.802256  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.837265  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.854256  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.876302  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.902226  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.938283  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.956106  5789 Tracker.cpp:384] Full detection.
I0621 18:57:20.973521  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.000020  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.036090  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.062081  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.078212  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.095275  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.141338  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.158972  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.176390  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.195679  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.235394  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.261260  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.278038  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.293253  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.338291  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.353196  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.368232  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.396435  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.431514  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.462229  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.478122  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.494004  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.529963  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.554996  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.580060  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.595062  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.631132  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.657107  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.674731  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.690485  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.745205  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.761124  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.778795  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.798091  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.835158  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.862180  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.882308  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.900490  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.929644  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.954677  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.980590  5789 Tracker.cpp:384] Full detection.
I0621 18:57:21.995723  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.042604  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.058506  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.080142  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.095335  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.140337  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.157413  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.173699  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.199079  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.234154  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.262064  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.295591  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.300029  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.334527  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.349153  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.373644  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.388301  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.445070  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.464083  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.479933  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.497910  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.533812  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.548038  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.571938  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.597018  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.633030  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.650108  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.667639  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.702428  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.736538  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.766621  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.777643  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.793416  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.838752  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.854890  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.882170  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.898229  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.933253  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.950172  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.979044  5789 Tracker.cpp:384] Full detection.
I0621 18:57:22.995928  5789 Tracker.cpp:384] Full detection.
I0621 18:57:23.031843  5789 Tracker.cpp:384] Full detection.
I0621 18:57:23.048244  5789 Tracker.cpp:384] Full detection.
